series_name,length,mean,std,acf_24,acf_168,seasonality_group
T1,2016.0,9.58531746031746,4.7405568935646905,0.26036043418548294,0.2389831562018388,weak
T2,2016.0,98.38045634920636,17.10604167235972,0.878412424233742,0.8221810414687533,medium
T3,2016.0,7.880952380952381,1.3220183154192133,-0.028038745501444147,0.9166666666666666,strong
T4,2016.0,498.15972222222223,168.9756377572767,0.8880329245663571,0.8495937672231815,strong
T5,2016.0,226.9077380952381,73.37585631069821,0.8894268511917096,0.7526604581591866,weak
T6,2016.0,791.53125,264.34054104976997,0.900248457593602,0.8362811470627288,medium
T7,2016.0,19.138392857142858,6.226080753096282,0.7898150968241157,0.7095826140962714,weak
T8,2016.0,1031.436507936508,249.4458380640736,0.8796342196134019,0.8204574141853938,medium
T9,2016.0,223.70089285714286,70.85384380358266,0.8242029436770106,0.7437927578301113,weak
T10,2016.0,262.49107142857144,114.92280414410408,0.4678522389189582,0.593316350740746,weak
T11,2016.0,159.5456349206349,45.2581539263269,0.8660724094537824,0.8086342388576556,medium
T12,2016.0,338.84573412698415,207.4047723532358,0.6680283353126014,0.8675522818641338,strong
T13,2016.0,199.33085317460316,62.57632768209441,0.7277321550653817,0.8148932950356823,medium
T14,2016.0,139.43005952380952,46.50095012253023,0.8459325296357976,0.7843511846011063,weak
T15,2016.0,203.3581349206349,53.52003883443041,0.886971377775209,0.8412790217840157,medium
T16,2016.0,1022.6617063492064,341.86791785105913,0.8459157390551829,0.8235141994339639,medium
T17,2016.0,35.11011904761905,9.470860530710864,0.7876802430578407,0.7439667435445078,weak
T18,2016.0,188.6155753968254,42.635888446207964,0.6549474204512328,0.6248462877776998,weak
T19,2016.0,643.8839285714286,191.45537634289113,0.8940099321467249,0.8470957393542303,strong
T20,2016.0,123.09771825396825,57.48652252981922,0.7276475420231184,0.8460712056941819,medium
T21,2016.0,47.723710317460316,20.263701844036802,0.8845463180010387,0.8299990335090577,medium
T22,2016.0,929.34375,286.2281259241734,0.8553377532074433,0.8103598353220924,medium
T23,2016.0,93.16220238095238,34.543134696685065,0.8417751625162441,0.8338249209442045,medium
T24,2016.0,95.76934523809524,34.77941932664016,0.8967167869745726,0.7996039989150817,medium
T25,2016.0,287.5982142857143,88.87053784472796,0.8423699710576906,0.7977368785120043,weak
T26,2016.0,365.0,122.11014657605402,0.3604971665333238,0.8196415211399736,medium
T27,2016.0,358.98015873015873,109.13260375140926,0.8783457540186451,0.8163267811222282,medium
T28,2016.0,69.97619047619048,20.66718097889774,0.8279804948165738,0.7614144850135008,weak
T29,2016.0,492.60813492063494,138.11666628344184,0.8231845765817016,0.7801957188234393,weak
T30,2016.0,162.96378968253967,128.1539647025079,0.6305439739959089,0.7482725294288795,weak
T31,2016.0,458.31944444444446,137.61161104692238,0.9147451446236917,0.8563609164847927,strong
T32,2016.0,486.24652777777777,120.18056949265382,0.829787292184692,0.8189802118338108,medium
T33,2016.0,152.22321428571428,74.86213371439223,0.8458110474914915,0.8673711056732073,strong
T34,2016.0,185.21974206349208,51.57995630084385,0.8581714526556412,0.7707939379797026,weak
T35,2016.0,4496.21875,1282.13531328524,0.8382369627744524,0.8401314961043939,medium
T36,2016.0,132.71329365079364,48.22707060512658,0.8883142961525493,0.7659583991685495,weak
T37,2016.0,451.32390873015873,175.830615934203,0.40266059804034277,0.7775872913700528,weak
T38,2016.0,565.7316468253969,159.19539104579778,0.8239677173124018,0.7435413515056453,weak
T39,2016.0,122.49355158730158,35.47304977028724,0.7807534401045078,0.7387915595807036,weak
T40,2016.0,60.945436507936506,17.193633436881274,0.7932336555697915,0.7475554379279926,weak
T41,2016.0,3862.4290674603176,1162.9238495659163,0.8932318556815751,0.8414047281989132,medium
T42,2016.0,717.422123015873,237.1385028425655,0.8836093197931462,0.8090333760754143,medium
T43,2016.0,225.59325396825398,59.48166679448203,0.8467757910973003,0.7724223936810942,weak
T44,2016.0,136.77529761904762,37.1526586471854,0.8770978082719214,0.7950673872933188,weak
T45,2016.0,268.953373015873,112.76067158403714,0.9105536036717831,0.8501571113350749,strong
T46,2016.0,304.05357142857144,71.85392967310223,0.8880840837566403,0.8503112843329401,strong
T47,2016.0,73.18005952380952,22.37311708838143,0.8661579570909024,0.7842337794619747,weak
T48,2016.0,155.76884920634922,48.748159731902724,0.9190524717709718,0.8479333212164123,strong
T49,2016.0,106.13343253968254,42.763788657701134,0.8236001117163291,0.8880990608836928,strong
T50,2016.0,326.1969246031746,113.63641376861875,0.8896801006360665,0.8084939955435738,medium
T51,2016.0,516.1468253968254,112.65450267987019,0.5515872456897508,0.6428768422495712,weak
T52,2016.0,109.1686507936508,25.895496049312506,0.8243610827387031,0.7680134882249112,weak
T53,2016.0,314.42757936507934,78.68910919590645,0.6911625722892709,0.715515076508839,weak
T54,2016.0,263.29811507936506,76.3399996856342,0.9081091118565248,0.7712264860858525,weak
T55,2016.0,94.22470238095238,38.499762998017104,0.8934949848854928,0.8546739010739226,strong
T56,2016.0,6060.136904761905,1704.147671656609,0.8209875465549393,0.8602835897788401,strong
T57,2016.0,285.8015873015873,83.49641374688845,0.8592198155730055,0.8118833804309024,medium
T58,2016.0,229.10763888888889,72.05551913956886,0.8697576421292449,0.7994750949552897,medium
T59,2016.0,778.327876984127,249.08293531937952,0.8874498420064649,0.8209089772547783,medium
T60,2016.0,572.9092261904761,148.86059712091333,0.8156384338313962,0.7927022436359435,weak
T61,2016.0,709.9632936507936,193.97976300179155,0.8606361453463705,0.7635712921498123,weak
T62,2016.0,167.71428571428572,50.660926545593796,0.8871471586108906,0.8099426586101649,medium
T63,2016.0,206.57539682539684,65.33741992382961,0.9291577507007696,0.8558235701102839,strong
T64,2016.0,410.9632936507937,120.78622497912342,0.8978654838218507,0.794903728304736,weak
T65,2016.0,185.92757936507937,75.00378769068966,0.9438221973286227,0.870078123804307,strong
T66,2016.0,375.8000992063492,101.45710359081703,0.8583514967076965,0.8131021074581452,medium
T67,2016.0,216.60416666666666,62.23602238767263,0.8788504312022556,0.7613774025371061,weak
T68,2016.0,266.3204365079365,69.42965278268174,0.8506162596287793,0.7396036163415941,weak
T69,2016.0,169.56448412698413,68.3835385293666,0.6666540908423203,0.8243393013870772,medium
T70,2016.0,165.29761904761904,40.00300973654182,0.8748606464904651,0.7739556434856019,weak
T71,2016.0,124.5813492063492,37.99595750956318,0.8013359033122991,0.7078537695972253,weak
T72,2016.0,66.85069444444444,24.600781328609553,0.8812110707906632,0.785235679182638,weak
T73,2016.0,415.92609126984127,135.5515738031672,0.9004151673700833,0.8292926996094337,medium
T74,2016.0,182.5654761904762,40.08089140383012,0.9167618774956464,0.8625115258413105,strong
T75,2016.0,296.6686507936508,89.23205951785877,0.9201991003649577,0.8307542337898441,medium
T76,2016.0,1130.0119047619048,472.78347910247976,0.7296431968633706,0.8469358598884145,medium
T77,2016.0,480.9702380952381,131.96105992470373,0.8455787111821684,0.7684919401788328,weak
T78,2016.0,1830.2693452380952,593.5373381670111,0.8860729960027084,0.8308667844651583,medium
T79,2016.0,504.5843253968254,154.56272110152182,0.8539031296168452,0.8261178768136501,medium
T80,2016.0,648.8090277777778,311.19374091196784,0.6542497819518568,0.7686235098580111,weak
T81,2016.0,816.5719246031746,274.0152910833379,0.8182383894128511,0.7602364671105828,weak
T82,2016.0,622.4980158730159,362.41512415776117,0.34492076583351705,0.7230917040792805,weak
T83,2016.0,480.8467261904762,108.71815725745527,0.7773226936687757,0.7542053326548795,weak
T84,2016.0,147.65674603174602,288.94471246114364,0.5592606374186544,0.6330383652912609,weak
T85,2016.0,91.43204365079364,96.26716165796432,0.44110331479571613,0.2589430246205579,weak
T86,2016.0,68.48660714285714,54.23989390174586,0.6579005729932522,0.8102944033920301,medium
T87,2016.0,46.22519841269841,23.012825960554935,0.6870093635346207,0.8189954506602315,medium
T88,2016.0,857.2688492063492,539.4999854195765,0.6843205699044379,0.8882950646889387,strong
T89,2016.0,2698.9548611111113,1631.8543299002113,0.962960755432383,0.8750173767845211,strong
T90,2016.0,4374.9265873015875,2640.8919029793115,0.9529001436518071,0.7923478810238228,weak
T91,2016.0,178.48263888888889,137.13981213202712,0.9486353144759788,0.7687443279818686,weak
T92,2016.0,2376.6106150793653,1274.4070857869501,0.9670761704444318,0.8830344723391605,strong
T93,2016.0,3607.2366071428573,1749.7626973656904,0.9109041599156965,0.8067246174807531,medium
T94,2016.0,4294.726190476191,2313.22440657777,0.9673537119322447,0.8689911195998664,strong
T95,2016.0,2118.6964285714284,1282.9465508308724,0.9736391574127413,0.8765400038037247,strong
T96,2016.0,899.4593253968254,542.7250542002716,0.9417588600652192,0.8191403432239324,medium
T97,2016.0,1463.061507936508,519.1569900750234,0.8056799008521194,0.8217622815558501,medium
T98,2016.0,393.04464285714283,114.87146885202458,0.9085118826121996,0.7627903062655954,weak
T99,2016.0,293.19146825396825,76.52724153561645,0.6106070003515464,0.6545559192752322,weak
T100,2016.0,266.6195436507937,125.10519222643785,0.6351263551011235,0.8818906625546178,strong
T101,2016.0,1132.670138888889,477.50660140577304,0.8815015869844921,0.8452838973796359,medium
T102,2016.0,152.84325396825398,77.41853266836567,0.9219182748119117,0.8671978490448162,strong
T103,2016.0,241.40228174603175,75.9969805083132,0.8953005987931546,0.8023288378652559,medium
T104,2016.0,1189.388888888889,599.3335390476132,0.5725757729426484,0.7787307588394364,weak
T105,2016.0,390.50099206349205,200.0272501252432,0.8464365537953957,0.7053897503249026,weak
T106,2016.0,181.56001984126985,246.75389458498267,0.24205402761570657,0.7824390573127804,weak
T107,2016.0,171.6984126984127,214.1810753849089,0.42998897869297115,0.5891127011376885,weak
T108,2016.0,63.90079365079365,63.87358142559428,0.5894383224660342,0.8068483638017723,medium
T109,2016.0,129.44940476190476,65.94721478981944,0.8618519887590721,0.8924956754925476,strong
T110,2016.0,530.6011904761905,314.95697249369204,0.8069718567150591,0.9166666666666667,strong
T111,2016.0,279.2405753968254,105.8480031099658,0.8587769659100454,0.8664175608071382,strong
T112,2016.0,419.0843253968254,93.85089719923015,0.6120506061928789,0.5279635757964338,weak
T113,2016.0,1378.139384920635,466.27835451083934,0.8501150983341522,0.7007684977536733,weak
T114,2016.0,270.5654761904762,255.37771915934096,0.2967615237533563,0.23059348226337584,weak
T115,2016.0,46.63988095238095,1.4376170710486575,0.024970830840918737,-0.021932381021770614,weak
T116,2016.0,115.5704365079365,81.7077824039119,0.8887370394514429,0.11763826477104655,weak
T117,2016.0,651.1587301587301,223.2240950931004,0.8820715570846694,0.3176413812822121,weak
T118,2016.0,286.34474206349205,21.119245298004337,0.7092622670964976,0.5959423396188127,weak
T119,2016.0,353.40426587301585,25.60443448185608,0.5154993504469568,0.34642628776348566,weak
T120,2016.0,10289.560515873016,738.6514688062125,0.7595430732606582,0.5872762938948729,weak
T121,2016.0,1350.798115079365,91.17429136098198,0.6302879525117658,0.6682684717184052,weak
T122,2016.0,95.55803571428571,5.900767110366922,0.3722940428091344,0.127820156760544,weak
T123,2016.0,102.14186507936508,11.45807200107402,0.6738877919584556,0.37540034652855303,weak
T124,2016.0,383.07936507936506,182.88302557223298,0.6717935163681299,0.8606954248458133,strong
T125,2016.0,909.9166666666666,208.57542124902048,0.6450359817758031,0.8858988739161128,strong
T126,2016.0,127.2936507936508,19.372140837810356,0.7356256511328431,0.35252305280487406,weak
T127,2016.0,530.733630952381,366.2743206344947,0.6077172971753846,0.8481797782064593,strong
T128,2016.0,349.3020833333333,114.85144181130646,0.4347758017232242,0.7486881341363663,weak
T129,2016.0,11295.50992063492,1707.3902588258277,0.4451627503415991,0.7324195223026994,weak
T130,2016.0,360.7867063492063,175.42203968093216,0.4348542404513736,0.8049277513114721,medium
T131,2016.0,217.6031746031746,166.2865972066204,0.5136093814092237,0.7918781951987509,weak
T132,2016.0,6459.206845238095,749.2394956209802,0.47765357041500556,0.6190675734709371,weak
T133,2016.0,1183.405257936508,590.8103334835347,0.4987604091464194,0.8679914334970328,strong
T134,2016.0,9532.362103174602,973.9424463091034,0.32144150522849807,0.6589016708603297,weak
T135,2016.0,458.26190476190476,272.2949604623583,0.6024460592680353,0.8385653170679096,medium
T136,2016.0,4955.191964285715,1429.9289589811958,0.9510059369364854,0.8724539970237648,strong
T137,2016.0,542.1805555555555,159.71044030044249,0.9495923034697747,0.8679688372008987,strong
T138,2016.0,166.21428571428572,42.80845945231237,0.9282508124626141,0.8419035645210773,medium
T139,2016.0,908.5917658730159,229.53312585493805,0.9431258135976597,0.8605500939927176,strong
T140,2016.0,494.43650793650795,150.70070772902068,0.9341936065946918,0.8602104155266376,strong
T141,2016.0,614.4082341269841,176.29412515212053,0.8214682350637728,0.736499986911167,weak
T142,2016.0,600.4206349206349,229.0516846843518,0.8711611585667788,0.782842664645099,weak
T143,2016.0,318.98015873015873,95.95693686914011,0.9395500353116892,0.8531725776531226,strong
T144,2016.0,563.4508928571429,173.2323153701079,0.8346292512557916,0.7741007757125578,weak
T145,2016.0,193.95486111111111,55.13408480893471,0.9420619098444125,0.8500911183423169,strong
T146,2016.0,310.2916666666667,108.37172968830441,0.9353587450576654,0.8419730483136543,medium
T147,2016.0,352.452876984127,107.8391510614007,0.9361679222719703,0.8033037039649814,medium
T148,2016.0,160.96329365079364,45.63327161228695,0.8192440204712833,0.7454284938976286,weak
T149,2016.0,1537.7415674603174,376.53209666609473,0.9385492804401465,0.7873591209950733,weak
T150,2016.0,1339.8804563492063,301.6835648631226,0.9117237737561679,0.7631951902843908,weak
T151,2016.0,7276.289682539683,1672.1237430038962,0.9417611137732097,0.8416539319308182,medium
T152,2016.0,1738.6299603174602,378.7071220624086,0.8980848245844429,0.7424290439907357,weak
T153,2016.0,1002.0347222222222,244.5190590177762,0.9235786780297836,0.7650280581998901,weak
T154,2016.0,9631.825892857143,2512.842289513699,0.9170302189751085,0.750370695920501,weak
T155,2016.0,1626.0684523809523,460.9453453346721,0.8835828684310176,0.8015037758991119,medium
T156,2016.0,72409.34424603175,17427.24684705536,0.9189235415828654,0.7969824199890959,weak
T157,2016.0,609.4419642857143,207.54163046937745,0.9416470595531536,0.8335551440339729,medium
T158,2016.0,865.6274801587301,297.1707171605204,0.8742418996122472,0.7458880492547493,weak
T159,2016.0,1618.250992063492,492.3978557147745,0.9132170063274015,0.678945569866513,weak
T160,2016.0,2769.5535714285716,715.0354068455634,0.9319634377992656,0.8051139024832643,medium
T161,2016.0,1120.2261904761904,248.3683249328142,0.9076345792893019,0.8113240769027645,medium
T162,2016.0,910.03125,254.08500935668502,0.9513637501953965,0.8707297965702493,strong
T163,2016.0,2127.2574404761904,685.9265462709277,0.9670079986010062,0.8764859595764635,strong
